,Player,Position,Date,Market Name,Line,Site Less,Site More,Player_Slug,PLAYER_NAME,PLAYER_ID
258,Clint Capela,C,3/30/2024,Rebounds,10.5,-120,-141,clint-capela,Clint Capela,203991
259,Clint Capela,C,4/3/2024,PTS+REB+AST,23.5,-122,-137,clint-capela,Clint Capela,203991
260,Clint Capela,C,4/3/2024,Points,11.5,-112,-152,clint-capela,Clint Capela,203991
261,Clint Capela,C,4/3/2024,Rebounds,10.5,-143,-118,clint-capela,Clint Capela,203991
262,Clint Capela,C,4/3/2024,Steals,0.5,-115,-145,clint-capela,Clint Capela,203991
263,Jalen Johnson,F,2/25/2024,PTS+REB+AST,27.5,-120,-141,jalen-johnson,Jalen Johnson,1630552
264,Jalen Johnson,F,2/25/2024,Points,15.5,-132,-127,jalen-johnson,Jalen Johnson,1630552
265,Jalen Johnson,F,2/25/2024,Assists,3.5,-125,-134,jalen-johnson,Jalen Johnson,1630552
266,Jalen Johnson,F,2/25/2024,Rebounds,8.5,-124,-136,jalen-johnson,Jalen Johnson,1630552
267,Jalen Johnson,F,2/27/2024,Points,17.5,-117,-145,jalen-johnson,Jalen Johnson,1630552
268,Jalen Johnson,F,2/27/2024,PTS+REB+AST,32.5,-137,-122,jalen-johnson,Jalen Johnson,1630552
269,Jalen Johnson,F,2/27/2024,Rebounds,9.5,-127,-134,jalen-johnson,Jalen Johnson,1630552
270,Jalen Johnson,F,2/27/2024,Turnovers,1.5,-117,-143,jalen-johnson,Jalen Johnson,1630552
271,Jalen Johnson,F,2/27/2024,PTS+REB+AST,32.5,-137,-122,jalen-johnson,Jalen Johnson,1630552
272,Jalen Johnson,F,2/27/2024,Points,18.5,-145,-117,jalen-johnson,Jalen Johnson,1630552
273,Jalen Johnson,F,2/27/2024,Rebounds,9.5,-122,-137,jalen-johnson,Jalen Johnson,1630552
274,Jalen Johnson,F,2/27/2024,Turnovers,1.5,-118,-143,jalen-johnson,Jalen Johnson,1630552
275,Jalen Johnson,F,2/29/2024,Rebounds,9.5,-117,-145,jalen-johnson,Jalen Johnson,1630552
276,Jalen Johnson,F,2/29/2024,Points,17.5,-145,-115,jalen-johnson,Jalen Johnson,1630552
277,Jalen Johnson,F,2/29/2024,PTS+REB+AST,31.5,-136,-124,jalen-johnson,Jalen Johnson,1630552
278,Jalen Johnson,F,3/5/2024,PTS+REB+AST,28.5,-139,-121,jalen-johnson,Jalen Johnson,1630552
279,Jalen Johnson,F,3/5/2024,Points,15.5,-121,-139,jalen-johnson,Jalen Johnson,1630552
280,Jalen Johnson,F,3/6/2024,PTS+REB+AST,30.5,-139,-121,jalen-johnson,Jalen Johnson,1630552
281,Jalen Johnson,F,3/6/2024,Rebounds,9.5,-130,-129,jalen-johnson,Jalen Johnson,1630552
282,Jalen Johnson,F,3/6/2024,Turnovers,1.5,-113,-150,jalen-johnson,Jalen Johnson,1630552
283,Jalen Johnson,F,3/6/2024,Points,16.5,-137,-124,jalen-johnson,Jalen Johnson,1630552
284,Jalen Johnson,F,3/15/2024,Assists,3.5,-127,-134,jalen-johnson,Jalen Johnson,1630552
285,Jalen Johnson,F,3/15/2024,PTS+REB+AST,29.5,-137,-122,jalen-johnson,Jalen Johnson,1630552
286,Jalen Johnson,F,3/15/2024,Rebounds,8.5,-139,-122,jalen-johnson,Jalen Johnson,1630552
287,Jalen Johnson,F,3/15/2024,Points,16.5,-125,-134,jalen-johnson,Jalen Johnson,1630552
288,Jalen Johnson,F,3/17/2024,PTS+REB+AST,27.5,-132,-127,jalen-johnson,Jalen Johnson,1630552
289,Jalen Johnson,F,3/17/2024,Rebounds,7.5,-124,-136,jalen-johnson,Jalen Johnson,1630552
290,Jalen Johnson,F,3/17/2024,Points,15.5,-118,-141,jalen-johnson,Jalen Johnson,1630552
291,Jalen Johnson,F,3/17/2024,Assists,3.5,-121,-139,jalen-johnson,Jalen Johnson,1630552
292,Franz Wagner,F,2/25/2024,Rebounds,4.5,-114,-148,franz-wagner,Franz Wagner,1630532
293,Franz Wagner,F,2/25/2024,Points,22.5,-122,-137,franz-wagner,Franz Wagner,1630532
294,Franz Wagner,F,2/25/2024,3PT Made,1.5,-121,-139,franz-wagner,Franz Wagner,1630532
295,Franz Wagner,F,2/25/2024,PTS+REB+AST,32.5,-121,-139,franz-wagner,Franz Wagner,1630532
296,Franz Wagner,F,2/27/2024,Points,19.5,-120,-141,franz-wagner,Franz Wagner,1630532
297,Franz Wagner,F,2/27/2024,PTS+REB+AST,29.5,-129,-132,franz-wagner,Franz Wagner,1630532
298,Franz Wagner,F,2/29/2024,Points,21.5,-127,-132,franz-wagner,Franz Wagner,1630532
299,Franz Wagner,F,2/29/2024,PTS+REB+AST,31.5,-125,-134,franz-wagner,Franz Wagner,1630532
300,Franz Wagner,F,2/29/2024,Assists,4.5,-137,-124,franz-wagner,Franz Wagner,1630532
301,Franz Wagner,F,2/29/2024,3PT Made,1.5,-117,-145,franz-wagner,Franz Wagner,1630532
302,Franz Wagner,F,3/3/2024,PTS+REB+AST,28.5,-120,-141,franz-wagner,Franz Wagner,1630532
303,Franz Wagner,F,3/3/2024,3PT Made,1.5,-145,-117,franz-wagner,Franz Wagner,1630532
304,Franz Wagner,F,3/3/2024,Points,19.5,-132,-129,franz-wagner,Franz Wagner,1630532
305,Franz Wagner,F,3/5/2024,PTS+REB+AST,28.5,-132,-127,franz-wagner,Franz Wagner,1630532
306,Franz Wagner,F,3/5/2024,Points,18.5,-121,-139,franz-wagner,Franz Wagner,1630532
307,Franz Wagner,F,3/6/2024,Points,17.5,-114,-148,franz-wagner,Franz Wagner,1630532
308,Franz Wagner,F,3/6/2024,PTS+REB+AST,27.5,-141,-120,franz-wagner,Franz Wagner,1630532
309,Franz Wagner,F,3/6/2024,Blocks,0.5,-139,-122,franz-wagner,Franz Wagner,1630532
310,Franz Wagner,F,3/8/2024,Turnovers,2.5,-143,-117,franz-wagner,Franz Wagner,1630532
311,Franz Wagner,F,3/8/2024,Points,18.5,-129,-130,franz-wagner,Franz Wagner,1630532
312,Franz Wagner,F,3/8/2024,Assists,3.5,-130,-129,franz-wagner,Franz Wagner,1630532
313,Franz Wagner,F,3/8/2024,Blocks,0.5,-136,-125,franz-wagner,Franz Wagner,1630532
314,Franz Wagner,F,3/8/2024,PTS+REB+AST,27.5,-136,-124,franz-wagner,Franz Wagner,1630532
315,Franz Wagner,F,3/10/2024,PTS+REB+AST,30.5,-139,-121,franz-wagner,Franz Wagner,1630532
316,Franz Wagner,F,3/10/2024,Points,20.5,-121,-139,franz-wagner,Franz Wagner,1630532
317,Franz Wagner,F,3/13/2024,PTS+REB+AST,26.5,-136,-124,franz-wagner,Franz Wagner,1630532
318,Franz Wagner,F,3/13/2024,Points,17.5,-120,-141,franz-wagner,Franz Wagner,1630532
319,Franz Wagner,F,3/15/2024,Rebounds,5.5,-150,-113,franz-wagner,Franz Wagner,1630532
320,Franz Wagner,F,3/15/2024,Points,18.5,-127,-132,franz-wagner,Franz Wagner,1630532
321,Franz Wagner,F,3/15/2024,Assists,3.5,-121,-139,franz-wagner,Franz Wagner,1630532
322,Franz Wagner,F,3/15/2024,PTS+REB+AST,27.5,-120,-141,franz-wagner,Franz Wagner,1630532
323,Franz Wagner,F,3/17/2024,Points,19.5,-125,-136,franz-wagner,Franz Wagner,1630532
324,Franz Wagner,F,3/17/2024,PTS+REB+AST,29.5,-120,-141,franz-wagner,Franz Wagner,1630532
325,Franz Wagner,F,3/19/2024,Points,17.5,-117,-145,franz-wagner,Franz Wagner,1630532
326,Franz Wagner,F,3/19/2024,PTS+REB+AST,26.5,-118,-143,franz-wagner,Franz Wagner,1630532
327,Franz Wagner,F,3/19/2024,Assists,3.5,-150,-114,franz-wagner,Franz Wagner,1630532
328,Franz Wagner,F,3/30/2024,PTS+REB+AST,27.5,-143,-118,franz-wagner,Franz Wagner,1630532
329,Franz Wagner,F,3/30/2024,Points,18.5,-130,-130,franz-wagner,Franz Wagner,1630532
330,Franz Wagner,F,3/30/2024,Blocks,0.5,-139,-121,franz-wagner,Franz Wagner,1630532
331,Franz Wagner,F,4/3/2024,PTS+REB+AST,24.5,-132,-129,franz-wagner,Franz Wagner,1630532
332,Franz Wagner,F,4/3/2024,Points,16.5,-130,-129,franz-wagner,Franz Wagner,1630532
333,Kawhi Leonard,F,2/25/2024,Points,26.5,-132,-129,kawhi-leonard,Kawhi Leonard,202695
334,Kawhi Leonard,F,2/25/2024,PTS+REB+AST,36.5,-122,-137,kawhi-leonard,Kawhi Leonard,202695
335,Kawhi Leonard,F,2/25/2024,Steals,1.5,-145,-117,kawhi-leonard,Kawhi Leonard,202695
336,Kawhi Leonard,F,2/25/2024,Rebounds,6.5,-148,-114,kawhi-leonard,Kawhi Leonard,202695
337,Kawhi Leonard,F,3/3/2024,Assists,3.5,-125,-134,kawhi-leonard,Kawhi Leonard,202695
338,Kawhi Leonard,F,3/3/2024,Points,24.5,-124,-137,kawhi-leonard,Kawhi Leonard,202695
339,Kawhi Leonard,F,3/3/2024,PTS+REB+AST,35.5,-139,-121,kawhi-leonard,Kawhi Leonard,202695
340,Kawhi Leonard,F,3/4/2024,Points,26.5,-139,-121,kawhi-leonard,Kawhi Leonard,202695
341,Kawhi Leonard,F,3/4/2024,Rebounds,6.5,-112,-152,kawhi-leonard,Kawhi Leonard,202695
342,Kawhi Leonard,F,3/4/2024,PTS+REB+AST,37.5,-136,-124,kawhi-leonard,Kawhi Leonard,202695
343,Kawhi Leonard,F,3/4/2024,Steals,1.5,-112,-152,kawhi-leonard,Kawhi Leonard,202695
344,Kawhi Leonard,F,3/6/2024,PTS+REB+AST,36.5,-139,-121,kawhi-leonard,Kawhi Leonard,202695
345,Kawhi Leonard,F,3/6/2024,3PT Made,2.5,-145,-115,kawhi-leonard,Kawhi Leonard,202695
346,Kawhi Leonard,F,3/6/2024,Points,25.5,-132,-129,kawhi-leonard,Kawhi Leonard,202695
347,Kawhi Leonard,F,3/6/2024,Rebounds,6.5,-124,-136,kawhi-leonard,Kawhi Leonard,202695
348,Kawhi Leonard,F,3/9/2024,Steals,1.5,-115,-145,kawhi-leonard,Kawhi Leonard,202695
349,Kawhi Leonard,F,3/9/2024,Points,25.5,-122,-137,kawhi-leonard,Kawhi Leonard,202695
350,Kawhi Leonard,F,3/9/2024,Rebounds,6.5,-139,-122,kawhi-leonard,Kawhi Leonard,202695
351,Kawhi Leonard,F,3/9/2024,PTS+REB+AST,36.5,-122,-137,kawhi-leonard,Kawhi Leonard,202695
352,Kawhi Leonard,F,3/12/2024,Points,25.5,-132,-127,kawhi-leonard,Kawhi Leonard,202695
353,Kawhi Leonard,F,3/12/2024,PTS+REB+AST,36.5,-130,-129,kawhi-leonard,Kawhi Leonard,202695
354,Kawhi Leonard,F,3/12/2024,Rebounds,6.5,-117,-143,kawhi-leonard,Kawhi Leonard,202695
355,Kawhi Leonard,F,3/14/2024,PTS+REB+AST,36.5,-130,-130,kawhi-leonard,Kawhi Leonard,202695
356,Kawhi Leonard,F,3/14/2024,Points,24.5,-122,-137,kawhi-leonard,Kawhi Leonard,202695
357,Kawhi Leonard,F,3/14/2024,Assists,4.5,-114,-148,kawhi-leonard,Kawhi Leonard,202695
358,Kawhi Leonard,F,3/14/2024,Rebounds,6.5,-113,-150,kawhi-leonard,Kawhi Leonard,202695
359,Kawhi Leonard,F,3/15/2024,Assists,4.5,-148,-114,kawhi-leonard,Kawhi Leonard,202695
360,Kawhi Leonard,F,3/15/2024,Points,24.5,-141,-120,kawhi-leonard,Kawhi Leonard,202695
361,Kawhi Leonard,F,3/15/2024,PTS+REB+AST,34.5,-125,-134,kawhi-leonard,Kawhi Leonard,202695
362,Kawhi Leonard,F,3/15/2024,Steals,1.5,-137,-124,kawhi-leonard,Kawhi Leonard,202695
363,Kawhi Leonard,F,3/17/2024,Points,25.5,-134,-127,kawhi-leonard,Kawhi Leonard,202695
364,Kawhi Leonard,F,3/17/2024,PTS+REB+AST,36.5,-124,-136,kawhi-leonard,Kawhi Leonard,202695
365,Kawhi Leonard,F,3/17/2024,Steals,1.5,-150,-113,kawhi-leonard,Kawhi Leonard,202695
366,Kawhi Leonard,F,3/17/2024,Rebounds,6.5,-113,-150,kawhi-leonard,Kawhi Leonard,202695
367,Kris Dunn,G,2/25/2024,PTS+REB+AST,13.5,-117,-145,kris-dunn,Kris Dunn,1627739
368,Kris Dunn,G,2/25/2024,3PT Made,0.5,-124,-136,kris-dunn,Kris Dunn,1627739
369,Kris Dunn,G,2/25/2024,Points,6.5,-143,-117,kris-dunn,Kris Dunn,1627739
370,Kris Dunn,G,2/27/2024,PTS+REB+AST,13.5,-122,-137,kris-dunn,Kris Dunn,1627739
371,Kris Dunn,G,2/27/2024,3PT Made,0.5,-115,-148,kris-dunn,Kris Dunn,1627739
372,Kris Dunn,G,2/27/2024,Points,6.5,-127,-134,kris-dunn,Kris Dunn,1627739
373,Kris Dunn,G,2/27/2024,Assists,3.5,-136,-124,kris-dunn,Kris Dunn,1627739
374,Kris Dunn,G,2/27/2024,PTS+REB+AST,13.5,-125,-134,kris-dunn,Kris Dunn,1627739
375,Kris Dunn,G,2/27/2024,3PT Made,0.5,-114,-148,kris-dunn,Kris Dunn,1627739
376,Kris Dunn,G,2/27/2024,Points,6.5,-124,-137,kris-dunn,Kris Dunn,1627739
377,Kris Dunn,G,2/27/2024,Assists,3.5,-143,-118,kris-dunn,Kris Dunn,1627739
378,Keegan Murray,F,2/25/2024,PTS+REB+AST,18.5,-115,-145,keegan-murray,Keegan Murray,1631099
379,Keegan Murray,F,2/25/2024,Points,12.5,-132,-127,keegan-murray,Keegan Murray,1631099
380,Keegan Murray,F,2/25/2024,3PT Made,1.5,-141,-120,keegan-murray,Keegan Murray,1631099
381,Keegan Murray,F,2/26/2024,Points,13.5,-136,-124,keegan-murray,Keegan Murray,1631099
382,Keegan Murray,F,2/26/2024,Assists,1.5,-125,-134,keegan-murray,Keegan Murray,1631099
383,Keegan Murray,F,2/26/2024,PTS+REB+AST,20.5,-130,-130,keegan-murray,Keegan Murray,1631099
384,Keegan Murray,F,3/6/2024,PTS+REB+AST,20.5,-134,-125,keegan-murray,Keegan Murray,1631099
385,Keegan Murray,F,3/6/2024,Points,13.5,-129,-130,keegan-murray,Keegan Murray,1631099
386,Keegan Murray,F,3/7/2024,PTS+REB+AST,21.5,-124,-136,keegan-murray,Keegan Murray,1631099
387,Keegan Murray,F,3/7/2024,Points,14.5,-129,-132,keegan-murray,Keegan Murray,1631099
388,Keegan Murray,F,3/7/2024,Rebounds,5.5,-137,-124,keegan-murray,Keegan Murray,1631099
389,Keegan Murray,F,3/10/2024,PTS+REB+AST,19.5,-120,-141,keegan-murray,Keegan Murray,1631099
390,Keegan Murray,F,3/10/2024,Points,13.5,-136,-124,keegan-murray,Keegan Murray,1631099
391,Keegan Murray,F,3/12/2024,PTS+REB+AST,19.5,-121,-139,keegan-murray,Keegan Murray,1631099
392,Keegan Murray,F,3/12/2024,Points,13.5,-139,-121,keegan-murray,Keegan Murray,1631099
393,Keegan Murray,F,3/13/2024,PTS+REB+AST,20.5,-145,-117,keegan-murray,Keegan Murray,1631099
394,Keegan Murray,F,3/13/2024,Points,13.5,-137,-122,keegan-murray,Keegan Murray,1631099
395,Keegan Murray,F,3/16/2024,PTS+REB+AST,20.5,-132,-129,keegan-murray,Keegan Murray,1631099
396,Keegan Murray,F,3/16/2024,Points,13.5,-132,-127,keegan-murray,Keegan Murray,1631099
397,Keegan Murray,F,3/16/2024,Rebounds,5.5,-145,-117,keegan-murray,Keegan Murray,1631099
398,Keegan Murray,F,4/2/2024,Points,17.5,-139,-121,keegan-murray,Keegan Murray,1631099
399,Keegan Murray,F,4/2/2024,Rebounds,5.5,-112,-152,keegan-murray,Keegan Murray,1631099
400,Keegan Murray,F,4/2/2024,PTS+REB+AST,24.5,-118,-143,keegan-murray,Keegan Murray,1631099
401,Brandin Podziemski,G,2/25/2024,PTS+REB+AST,24.5,-139,-121,brandin-podziemski,Brandin Podziemski,1641764
402,Brandin Podziemski,G,2/25/2024,Points,12.5,-122,-137,brandin-podziemski,Brandin Podziemski,1641764
403,Brandin Podziemski,G,2/25/2024,Rebounds,6.5,-152,-112,brandin-podziemski,Brandin Podziemski,1641764
404,Brandin Podziemski,G,2/25/2024,3PT Made,1.5,-145,-115,brandin-podziemski,Brandin Podziemski,1641764
405,Brandin Podziemski,G,2/25/2024,Steals,0.5,-112,-152,brandin-podziemski,Brandin Podziemski,1641764
406,Brandin Podziemski,G,2/27/2024,PTS+REB+AST,24.5,-141,-120,brandin-podziemski,Brandin Podziemski,1641764
407,Brandin Podziemski,G,2/27/2024,Points,12.5,-150,-113,brandin-podziemski,Brandin Podziemski,1641764
408,Brandin Podziemski,G,2/27/2024,Assists,4.5,-117,-143,brandin-podziemski,Brandin Podziemski,1641764
409,Brandin Podziemski,G,2/27/2024,PTS+REB+AST,25.5,-134,-125,brandin-podziemski,Brandin Podziemski,1641764
410,Brandin Podziemski,G,2/27/2024,Rebounds,7.5,-139,-121,brandin-podziemski,Brandin Podziemski,1641764
411,Brandin Podziemski,G,2/27/2024,Points,12.5,-115,-148,brandin-podziemski,Brandin Podziemski,1641764
412,Brandin Podziemski,G,2/27/2024,Assists,4.5,-124,-137,brandin-podziemski,Brandin Podziemski,1641764
413,Brandin Podziemski,G,2/29/2024,PTS+REB+AST,21.5,-129,-130,brandin-podziemski,Brandin Podziemski,1641764
414,Brandin Podziemski,G,2/29/2024,Points,10.5,-115,-148,brandin-podziemski,Brandin Podziemski,1641764
415,Brandin Podziemski,G,2/29/2024,Turnovers,1.5,-150,-113,brandin-podziemski,Brandin Podziemski,1641764
416,Brandin Podziemski,G,3/1/2024,Assists,4.5,-139,-121,brandin-podziemski,Brandin Podziemski,1641764
417,Brandin Podziemski,G,3/1/2024,PTS+REB+AST,21.5,-137,-122,brandin-podziemski,Brandin Podziemski,1641764
418,Brandin Podziemski,G,3/1/2024,Points,10.5,-136,-124,brandin-podziemski,Brandin Podziemski,1641764
419,Brandin Podziemski,G,3/1/2024,Turnovers,1.5,-141,-120,brandin-podziemski,Brandin Podziemski,1641764
420,Brandin Podziemski,G,3/3/2024,Rebounds,5.5,-112,-152,brandin-podziemski,Brandin Podziemski,1641764
421,Brandin Podziemski,G,3/3/2024,PTS+REB+AST,19.5,-124,-136,brandin-podziemski,Brandin Podziemski,1641764
422,Brandin Podziemski,G,3/3/2024,Points,9.5,-129,-130,brandin-podziemski,Brandin Podziemski,1641764
423,Brandin Podziemski,G,3/3/2024,Turnovers,1.5,-124,-136,brandin-podziemski,Brandin Podziemski,1641764
424,Brandin Podziemski,G,3/6/2024,PTS+REB+AST,21.5,-137,-124,brandin-podziemski,Brandin Podziemski,1641764
425,Brandin Podziemski,G,3/6/2024,Rebounds,6.5,-143,-117,brandin-podziemski,Brandin Podziemski,1641764
426,Brandin Podziemski,G,3/6/2024,Points,10.5,-134,-125,brandin-podziemski,Brandin Podziemski,1641764
427,Brandin Podziemski,G,3/7/2024,Assists,3.5,-137,-122,brandin-podziemski,Brandin Podziemski,1641764
428,Brandin Podziemski,G,3/7/2024,Steals,0.5,-120,-141,brandin-podziemski,Brandin Podziemski,1641764
429,Brandin Podziemski,G,3/7/2024,PTS+REB+AST,19.5,-137,-122,brandin-podziemski,Brandin Podziemski,1641764
430,Brandin Podziemski,G,3/7/2024,Points,9.5,-137,-122,brandin-podziemski,Brandin Podziemski,1641764
431,Brandin Podziemski,G,3/9/2024,PTS+REB+AST,22.5,-127,-132,brandin-podziemski,Brandin Podziemski,1641764
432,Brandin Podziemski,G,3/9/2024,Turnovers,1.5,-145,-117,brandin-podziemski,Brandin Podziemski,1641764
433,Brandin Podziemski,G,3/9/2024,Points,11.5,-122,-137,brandin-podziemski,Brandin Podziemski,1641764
434,Brandin Podziemski,G,3/11/2024,PTS+REB+AST,23.5,-143,-118,brandin-podziemski,Brandin Podziemski,1641764
435,Brandin Podziemski,G,3/11/2024,Points,11.5,-113,-150,brandin-podziemski,Brandin Podziemski,1641764
436,Brandin Podziemski,G,3/11/2024,Assists,4.5,-132,-129,brandin-podziemski,Brandin Podziemski,1641764
437,Luguentz Dort,F,2/25/2024,Points,9.5,-137,-122,luguentz-dort,Luguentz Dort,1629652
438,Luguentz Dort,F,2/25/2024,PTS+REB+AST,14.5,-148,-115,luguentz-dort,Luguentz Dort,1629652
439,Luguentz Dort,F,2/25/2024,3PT Made,1.5,-115,-145,luguentz-dort,Luguentz Dort,1629652
440,Luguentz Dort,F,2/25/2024,Blocks,0.5,-152,-112,luguentz-dort,Luguentz Dort,1629652
441,Luguentz Dort,F,2/27/2024,PTS+REB+AST,15.5,-118,-143,luguentz-dort,Luguentz Dort,1629652
442,Luguentz Dort,F,2/27/2024,Points,10.5,-132,-127,luguentz-dort,Luguentz Dort,1629652
443,Luguentz Dort,F,2/27/2024,PTS+REB+AST,15.5,-121,-139,luguentz-dort,Luguentz Dort,1629652
444,Luguentz Dort,F,2/27/2024,Points,10.5,-132,-129,luguentz-dort,Luguentz Dort,1629652
445,Luguentz Dort,F,2/29/2024,3PT Made,1.5,-130,-130,luguentz-dort,Luguentz Dort,1629652
446,Luguentz Dort,F,2/29/2024,PTS+REB+AST,14.5,-143,-118,luguentz-dort,Luguentz Dort,1629652
447,Luguentz Dort,F,2/29/2024,Rebounds,3.5,-143,-118,luguentz-dort,Luguentz Dort,1629652
448,Luguentz Dort,F,2/29/2024,Points,9.5,-132,-129,luguentz-dort,Luguentz Dort,1629652
449,Luguentz Dort,F,3/3/2024,PTS+REB+AST,14.5,-125,-134,luguentz-dort,Luguentz Dort,1629652
450,Luguentz Dort,F,3/3/2024,Rebounds,3.5,-129,-130,luguentz-dort,Luguentz Dort,1629652
451,Luguentz Dort,F,3/3/2024,Points,9.5,-124,-136,luguentz-dort,Luguentz Dort,1629652
452,Luguentz Dort,F,3/4/2024,Points,10.5,-125,-134,luguentz-dort,Luguentz Dort,1629652
453,Luguentz Dort,F,3/4/2024,PTS+REB+AST,16.5,-145,-117,luguentz-dort,Luguentz Dort,1629652
454,Luguentz Dort,F,3/6/2024,Points,9.5,-113,-150,luguentz-dort,Luguentz Dort,1629652
455,Luguentz Dort,F,3/6/2024,PTS+REB+AST,15.5,-141,-120,luguentz-dort,Luguentz Dort,1629652
456,Luguentz Dort,F,3/8/2024,Steals,0.5,-114,-148,luguentz-dort,Luguentz Dort,1629652
457,Luguentz Dort,F,3/8/2024,Points,10.5,-145,-117,luguentz-dort,Luguentz Dort,1629652
458,Luguentz Dort,F,3/8/2024,Rebounds,3.5,-125,-134,luguentz-dort,Luguentz Dort,1629652
459,Luguentz Dort,F,3/8/2024,PTS+REB+AST,15.5,-148,-114,luguentz-dort,Luguentz Dort,1629652
460,Luguentz Dort,F,3/10/2024,Rebounds,3.5,-114,-148,luguentz-dort,Luguentz Dort,1629652
461,Luguentz Dort,F,3/10/2024,PTS+REB+AST,15.5,-141,-120,luguentz-dort,Luguentz Dort,1629652
462,Luguentz Dort,F,3/10/2024,Points,10.5,-148,-114,luguentz-dort,Luguentz Dort,1629652
463,Luguentz Dort,F,3/12/2024,Rebounds,3.5,-122,-137,luguentz-dort,Luguentz Dort,1629652
464,Luguentz Dort,F,3/12/2024,PTS+REB+AST,16.5,-117,-143,luguentz-dort,Luguentz Dort,1629652
465,Luguentz Dort,F,3/12/2024,Points,11.5,-118,-143,luguentz-dort,Luguentz Dort,1629652
466,Luguentz Dort,F,3/14/2024,PTS+REB+AST,16.5,-137,-124,luguentz-dort,Luguentz Dort,1629652
467,Luguentz Dort,F,3/14/2024,Rebounds,3.5,-129,-130,luguentz-dort,Luguentz Dort,1629652
468,Luguentz Dort,F,3/14/2024,Points,11.5,-143,-118,luguentz-dort,Luguentz Dort,1629652
469,Luguentz Dort,F,3/16/2024,PTS+REB+AST,14.5,-120,-141,luguentz-dort,Luguentz Dort,1629652
470,Luguentz Dort,F,3/16/2024,Points,10.5,-139,-121,luguentz-dort,Luguentz Dort,1629652
471,Luguentz Dort,F,4/3/2024,Points,15.5,-141,-120,luguentz-dort,Luguentz Dort,1629652
472,Luguentz Dort,F,4/3/2024,PTS+REB+AST,20.5,-117,-143,luguentz-dort,Luguentz Dort,1629652
473,Keldon Johnson,F,2/25/2024,PTS+REB+AST,20.5,-122,-137,keldon-johnson,Keldon Johnson,1629640
474,Keldon Johnson,F,2/25/2024,Rebounds,4.5,-145,-117,keldon-johnson,Keldon Johnson,1629640
475,Keldon Johnson,F,2/25/2024,Points,14.5,-136,-124,keldon-johnson,Keldon Johnson,1629640
476,Keldon Johnson,F,2/27/2024,PTS+REB+AST,17.5,-145,-117,keldon-johnson,Keldon Johnson,1629640
477,Keldon Johnson,F,2/27/2024,Points,11.5,-137,-122,keldon-johnson,Keldon Johnson,1629640
478,Keldon Johnson,F,2/27/2024,Assists,1.5,-141,-120,keldon-johnson,Keldon Johnson,1629640
479,Keldon Johnson,F,2/27/2024,Steals,0.5,-117,-145,keldon-johnson,Keldon Johnson,1629640
480,Keldon Johnson,F,3/17/2024,Points,14.5,-134,-125,keldon-johnson,Keldon Johnson,1629640
481,Keldon Johnson,F,3/17/2024,PTS+REB+AST,21.5,-117,-145,keldon-johnson,Keldon Johnson,1629640
482,Brandon Ingram,F,2/25/2024,PTS+REB+AST,34.5,-137,-122,brandon-ingram,Brandon Ingram,1627742
483,Brandon Ingram,F,2/25/2024,Rebounds,5.5,-148,-115,brandon-ingram,Brandon Ingram,1627742
484,Brandon Ingram,F,2/25/2024,Blocks,0.5,-121,-139,brandon-ingram,Brandon Ingram,1627742
485,Brandon Ingram,F,2/25/2024,Points,21.5,-127,-134,brandon-ingram,Brandon Ingram,1627742
486,Brandon Ingram,F,2/25/2024,Turnovers,2.5,-120,-141,brandon-ingram,Brandon Ingram,1627742
487,Brandon Ingram,F,2/25/2024,3PT Made,1.5,-145,-117,brandon-ingram,Brandon Ingram,1627742
488,Brandon Ingram,F,2/27/2024,PTS+REB+AST,32.5,-129,-130,brandon-ingram,Brandon Ingram,1627742
489,Brandon Ingram,F,2/27/2024,Points,21.5,-143,-117,brandon-ingram,Brandon Ingram,1627742
490,Brandon Ingram,F,2/27/2024,PTS+REB+AST,32.5,-134,-125,brandon-ingram,Brandon Ingram,1627742
